Neuroticism (N-Score),Extroversion (E-Score),Openness (O-Score),Agreeableness (A-Score),Conscientiousness (C-Score),Impulsiveness (BIS-11),Sensation (SS),Alcohol,Amphetamines,Amyl nitrites,Benzos,Caffeine,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal Highs,LSD,Methamphetamine,Magic Mushrooms,Nicotine,Semer,Inhalants/Volatiles,Age_18-24,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Gender_F,Gender_M,Country_Australia,Country_Canada,Country_Ireland,Country_New Zealand,Country_Other,Country_UK,Country_USA,Ethnicity_1.90725,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Other,Ethnicity_White,Ethnicity_White-Asian,Ethnicity_White-Black,Education_A,Education_B,Education_C,Education_D,Education_E,Education_F,Education_G,Education_H,Education_I,Alcohol_Frequent,Amphetamines_Frequent,Amyl_Frequent,Benzos_Frequent,Caffeine_Frequent,Chocolate_Frequent,Cocaine_Frequent,Crack_Frequent,Ecstasy_Frequent,Heroin_Frequent,Ketamine_Frequent,Legal_Highs_Frequent,LSD_Frequent,Methamphetamine_Frequent,Magic _Mushrooms_Frequent,Nicotine_Frequent,Semer_Frequent,Inhalants_Frequent
0.863944548,0.544337877,0.748342536,0.735632184,0.647302589,2,5,6,4,0,6,6,6,0,0,4,0,0,4,3,3,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
0.353736604,0.934905411,1,0.885057471,0.700207201,5,10,6,6,0,3,6,6,3,0,3,0,0,0,4,5,5,6,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
0.778909891,0.641979761,0.7651197,0.666666667,0.594397978,6,8,4,5,0,3,4,5,0,0,3,0,0,3,3,0,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.438771261,0.82098988,0.815451193,0.83908046,0.823651295,4,5,5,2,2,0,6,6,2,0,2,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.54081285,0,0.614125221,0.747126437,0.700207201,4,8,2,5,0,3,6,4,2,0,0,3,2,2,2,6,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.591833644,0.462969641,0.932891343,0.804597701,0.68257233,2,4,3,2,0,2,6,4,3,2,2,0,2,2,2,4,2,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
0.727889096,0.576885172,0.630902385,0.804597701,0.559128237,5,4,6,6,2,3,6,6,3,0,3,0,4,6,0,0,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
0.438771261,0.690800703,0.479907907,0.83908046,0.735476942,7,6,6,2,2,5,4,6,3,3,3,0,4,6,2,0,2,6,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0
0.829930685,0.52806423,0.714788207,0.793103448,0.418049272,3,5,4,4,2,5,6,5,3,0,4,3,0,4,0,2,3,6,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
0.693875233,0.641979761,0.698011043,0.67816092,0.806016424,3,6,3,1,0,4,6,3,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.829930685,0.576885172,0.849005521,0.827586207,0.629667719,5,9,4,3,0,5,6,5,2,2,3,2,0,6,5,3,3,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0
0.778909891,0.446695994,0.681233878,0.885057471,0.559128237,6,7,5,5,0,3,6,5,3,2,3,0,0,2,3,6,2,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
0.370743535,0.544337877,0.865782686,0.91954023,0.488588754,3,7,5,0,0,0,3,6,0,0,0,0,3,3,3,3,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0.676868302,0.70707435,0.748342536,0.804597701,0.470953884,7,8,6,3,3,6,4,5,2,2,3,5,5,6,2,0,2,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0
0.948979206,0.772168939,0.849005521,0.643678161,0.488588754,8,10,4,0,0,6,6,0,4,0,2,5,0,0,2,4,2,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
0.710882165,0.609432466,0.781896864,0.712643678,0.700207201,3,5,6,2,3,6,6,6,3,0,2,2,2,6,2,3,3,3,0,6,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0.404757398,0.70707435,0.932891343,0.885057471,0.770746683,7,8,3,3,0,2,3,5,0,0,3,0,0,3,3,0,3,6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.676868302,0.82098988,0.630902385,0.735632184,0.66493746,8,7,5,5,0,4,6,6,3,0,0,0,0,3,0,6,0,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
0.829930685,0.755895291,0.731565371,0.701149425,0.506223625,7,9,3,3,0,4,6,5,3,3,3,3,3,3,3,4,3,6,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1
0.591833644,0.723347997,0.664456714,0.804597701,0.788381554,1,3,5,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.65986137,0.462969641,0.7651197,0.850574713,0.559128237,3,3,5,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.693875233,0.544337877,0.815451193,0.494252874,0.66493746,8,9,6,3,0,3,6,6,3,0,4,2,2,3,2,2,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0.455778193,0.739621644,0.781896864,0.908045977,0.700207201,3,9,6,2,0,5,5,5,5,3,4,3,0,3,0,5,3,5,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
0.863944548,0.495516936,0.849005521,0.724137931,0.523858495,5,9,4,2,0,3,6,4,0,0,2,0,0,0,0,0,0,6,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.676868302,0.544337877,0.781896864,0.793103448,0.806016424,5,6,4,1,0,6,6,0,3,3,0,2,1,3,1,6,4,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
0.914965343,0.462969641,0.899337014,0.908045977,0.576763107,3,9,6,3,0,4,6,4,0,0,0,0,0,4,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
0.642854439,0.560611525,0.681233878,0.781609195,0.647302589,4,3,1,1,1,3,6,6,1,0,1,0,0,0,1,0,1,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.863944548,0.593158819,0.681233878,0.712643678,0.435684143,3,6,5,4,2,0,6,3,3,0,4,0,0,3,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.642854439,0.609432466,0.798674028,0.804597701,0.594397978,2,2,5,6,0,4,6,5,0,0,0,0,4,5,4,4,4,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0
0.234688083,0.641979761,0.630902385,0.689655172,0.841286165,3,6,5,6,5,3,6,4,2,0,4,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0.897958411,0.576885172,0.781896864,0.689655172,0.559128237,6,4,3,3,1,4,6,3,1,1,2,0,2,5,3,3,2,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.625847507,0.70707435,0.781896864,0.75862069,0.647302589,5,10,5,4,2,4,6,5,6,3,5,2,3,2,3,3,3,5,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
0.506798987,0.755895291,0.731565371,0.83908046,0.841286165,2,4,1,6,2,6,5,5,2,0,2,2,2,0,2,0,2,6,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.812923754,0.641979761,0.832228357,0.885057471,0.788381554,4,7,4,6,3,6,6,4,2,2,2,2,2,4,2,0,2,5,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
0.88095148,0.479243288,0.698011043,0.781609195,0.559128237,6,3,1,3,0,2,6,6,1,2,0,1,0,1,0,0,0,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.65986137,0.609432466,0.681233878,0.712643678,0.700207201,5,10,3,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.693875233,0.593158819,0.748342536,0.793103448,0.470953884,5,9,4,3,0,3,4,4,0,0,0,0,0,3,3,3,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.676868302,0.70707435,0.798674028,0.862068966,0.66493746,4,8,6,2,2,0,6,4,3,0,4,0,5,3,3,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
0.455778193,0.869810822,0.932891343,0.91954023,0.66493746,3,9,6,2,2,4,6,6,0,0,4,0,3,3,0,0,5,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0
0.642854439,0.674527055,0.731565371,0.75862069,0.788381554,3,4,3,2,0,4,3,6,2,0,2,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.710882165,0.886084469,0.949668507,0.83908046,0.68257233,7,8,4,5,0,0,5,5,3,0,6,0,3,6,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
0.523805918,0.690800703,0.731565371,0.712643678,0.841286165,2,7,3,2,2,3,6,5,1,0,0,0,0,3,1,0,1,6,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.710882165,0.674527055,0.781896864,0.804597701,0.576763107,4,9,6,2,2,3,4,5,3,0,3,0,0,2,2,0,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.744896028,0.560611525,0.597348057,0.735632184,0.753111812,5,8,5,6,0,0,6,4,5,0,4,0,0,3,3,0,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
0.608840576,0.674527055,0.932891343,0.816091954,0.770746683,5,10,5,3,0,3,4,4,4,0,2,3,0,3,2,3,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0.574826713,0.576885172,0.798674028,0.873563218,0.947095388,2,4,5,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.54081285,0.723347997,0.7651197,0.816091954,0.788381554,4,6,4,5,4,5,6,4,4,0,3,0,0,3,2,0,3,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0.744896028,0.560611525,0.815451193,0.75862069,0.858921036,6,5,5,0,0,5,4,5,0,0,0,0,0,5,0,5,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
0.54081285,0.625706114,0.865782686,0.862068966,0.488588754,8,10,6,0,0,0,6,6,3,0,2,0,2,3,0,0,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.693875233,0.576885172,0.88255985,0.781609195,0.806016424,3,6,5,1,0,0,6,6,0,0,4,0,0,2,4,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
0.744896028,0.658253408,0.916114179,0.747126437,0.594397978,6,8,6,2,0,0,6,5,0,0,0,0,0,4,0,3,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.676868302,0.674527055,0.748342536,0.655172414,0.594397978,5,7,5,6,2,3,6,6,1,0,0,0,2,0,2,3,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.42176433,0.82098988,0.916114179,0.896551724,0.770746683,2,5,6,0,0,0,6,6,2,0,2,1,2,0,1,0,2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.625847507,0.625706114,0.7651197,0.747126437,0.753111812,2,7,3,0,0,5,6,5,0,0,0,0,0,0,1,6,2,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
0.557819781,0.70707435,0.64767955,0.850574713,0.841286165,6,7,5,3,0,3,6,5,3,0,3,4,3,2,0,3,2,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.676868302,0.70707435,0.916114179,0.850574713,0.806016424,1,6,4,0,0,3,6,6,0,0,2,0,0,2,2,0,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.608840576,0.593158819,0.865782686,0.781609195,0.858921036,3,8,4,5,0,6,6,6,6,1,3,3,3,2,3,3,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0.65986137,0.593158819,0.7651197,0.735632184,0.858921036,8,10,6,6,0,0,6,6,0,0,0,0,0,1,1,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.387750467,0.690800703,0.664456714,0.862068966,0.700207201,3,8,3,3,0,0,6,5,0,0,4,0,0,4,4,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
0.744896028,0.674527055,0.7651197,0.701149425,0.612032848,1,6,5,2,0,6,2,5,3,0,3,0,0,5,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.523805918,0.723347997,0.781896864,0.91954023,0.753111812,7,7,5,0,0,3,6,5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.931972274,0.739621644,0.949668507,0.586206897,0.559128237,8,10,4,6,0,4,6,6,4,0,1,3,1,4,1,4,0,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
0.472785124,0.658253408,0.698011043,0.862068966,0.700207201,3,2,0,3,0,4,6,3,0,0,0,0,0,3,3,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.574826713,0.495516936,0.798674028,0.75862069,0.700207201,2,7,2,0,0,0,3,6,0,0,2,0,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.88095148,0.641979761,0.698011043,0.770114943,0.594397978,4,7,5,3,2,3,6,6,4,0,0,0,0,0,3,2,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0.676868302,0.641979761,0.698011043,0.954022989,0.629667719,5,6,6,3,2,3,6,6,3,0,3,0,4,4,4,3,4,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0
0.523805918,0.804716233,0.865782686,0.781609195,0.929460518,2,5,5,3,0,3,6,5,0,0,4,0,4,3,3,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
0.574826713,0.544337877,0.748342536,0.873563218,0.770746683,3,8,4,1,0,5,6,4,1,0,0,0,0,0,1,6,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.744896028,0.658253408,0.832228357,0.735632184,0.612032848,6,8,5,5,0,3,6,5,0,0,3,3,0,4,0,4,0,6,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
0.438771261,0.755895291,0.798674028,0.850574713,0.629667719,8,7,6,0,0,2,5,6,0,0,3,0,0,5,0,0,3,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
0.812923754,0.658253408,0.865782686,0.83908046,0.735476942,4,6,5,0,2,0,6,6,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.54081285,0.739621644,0.815451193,0.770114943,0.735476942,3,6,6,1,2,2,6,6,2,1,2,1,1,5,2,0,3,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
0.42176433,0.837263528,0.815451193,0.75862069,0.735476942,7,7,4,4,0,0,6,5,6,0,4,0,0,3,0,0,3,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
0.302715809,0.723347997,0.849005521,0.931034483,0.841286165,2,4,5,0,0,0,6,5,2,0,3,0,0,2,3,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.710882165,0.755895291,0.815451193,0.816091954,0.382779531,8,9,3,6,2,0,6,6,0,0,0,0,4,4,0,2,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
0.863944548,0.511790583,0.815451193,0.83908046,0.576763107,8,9,6,6,2,5,4,4,3,2,3,0,3,0,0,0,3,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.234688083,0.804716233,0.88255985,0.91954023,0.66493746,4,7,5,3,0,0,4,4,0,0,3,0,0,3,3,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.65986137,0.70707435,0.849005521,0.724137931,0.788381554,5,9,5,2,0,5,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.761902959,0.641979761,0.7651197,0.770114943,0.506223625,6,7,5,3,0,5,6,6,0,0,5,0,0,5,2,0,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
