Neuroticism (N-Score),Extroversion (E-Score),Openness (O-Score),Agreeableness (A-Score),Conscientiousness (C-Score),Impulsiveness (BIS-11),Sensation (SS),Alcohol,Amphetamines,Amyl nitrites,Benzos,Caffeine,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal Highs,LSD,Methamphetamine,Magic Mushrooms,Nicotine,Semer,Inhalants/Volatiles,Age_18-24,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Gender_F,Gender_M,Country_Australia,Country_Canada,Country_Ireland,Country_New Zealand,Country_Other,Country_UK,Country_USA,Ethnicity_Black-Asian,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Other,Ethnicity_White,Ethnicity_White-Asian,Ethnicity_White-Black,Education_level,Alcohol_Frequent,Amphetamines_Frequent,Amyl_Frequent,Benzos_Frequent,Caffeine_Frequent,Chocolate_Frequent,Cocaine_Frequent,Crack_Frequent,Ecstasy_Frequent,Heroin_Frequent,Ketamine_Frequent,Legal_Highs_Frequent,LSD_Frequent,Methamphetamine_Frequent,Magic _Mushrooms_Frequent,Nicotine_Frequent,Semer_Frequent,Inhalants_Frequent,Ketamine_Frequent,Legal_Highs_Frequent,LSD_Frequent,Methamphetamine_Frequent,Magic _Mushrooms_Frequent,Nicotine_Frequent,Semer_Frequent,Inhalants_Frequent
0.778798876,0.511790583,0.798674028,0.816091954,0.611792591,0.555555556,0.6,0.5,0.5,0,0.5,1,0.833333333,0.5,0.333333333,0.333333333,0.5,0.5,0.833333333,0.5,1,0,1,0,0.333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0.472520397,0.82098988,0.832228357,0.885057471,0.647084173,0.333333333,0.8,0.833333333,0.333333333,0,0,0.833333333,0.666666667,0,0,0.5,0,0,0.5,0.666666667,0,0.833333333,0.833333333,0,0.333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
0.642675108,0.544337877,0.865782686,0.747126437,0.700021547,0.333333333,0.8,0.833333333,0,0,0.5,0.833333333,1,0.166666667,0,0.333333333,0,0,0.5,0.333333333,0.5,0.666666667,0.333333333,0,0.333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.506551339,0.837263528,0.932891343,0.91954023,0.805896295,0.444444444,0.9,0.666666667,0.166666667,0,0.5,1,0.833333333,0,0,0.5,0,0,0.5,0,0,0.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.557597752,0.788442586,0.849005521,0.827586207,0.700021547,0.555555556,0.6,0.666666667,0.833333333,0.666666667,0.5,1,0.833333333,0.666666667,0,0.666666667,0,0.5,0,0,0,0,1,0,0.333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.650891086,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.489535868,0.609432466,0.698011043,0.816091954,0.647084173,0.111111111,0.3,0.5,0.333333333,0.5,0,1,1,0.333333333,0,0.5,0,0.333333333,0,0.166666667,0,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.727752463,0.609432466,0.899337014,0.873563218,0.788250504,0.555555556,0.8,0.666666667,0.333333333,0,0.166666667,1,0.833333333,0.166666667,0,0.166666667,0.166666667,0.666666667,0.333333333,0.333333333,0,0.333333333,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.795814347,0.462969641,0.7651197,0.885057471,0.629438382,0.333333333,1,0.5,0.333333333,0,1,1,1,0.333333333,0.333333333,0.333333333,0.666666667,0,1,0.333333333,1,0.333333333,1,0,0.333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0.557597752,0.690800703,0.88255985,0.850574713,0.947062626,0.222222222,0.4,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.404458513,0.804716233,0.899337014,0.827586207,0.629438382,0.888888889,1,0.833333333,0.5,0.5,0.666666667,0.833333333,0.666666667,0.833333333,0.5,0.5,0.666666667,0.5,0.5,0.5,0.333333333,0.666666667,1,0,0.333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
0.948953587,0.609432466,0.798674028,0.816091954,0.629438382,0.555555556,0.8,0.666666667,0,0,0,1,1,0.333333333,0,0.833333333,0,0,0.5,0.666666667,0.333333333,0.666666667,0.833333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
0.67670605,0.82098988,0.88255985,0.804597701,0.682375756,0.555555556,0.6,0.5,0.833333333,0.333333333,0.833333333,0.833333333,1,0.5,0,0.833333333,0,0.5,0.833333333,0.833333333,0.333333333,0.666666667,0.833333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0
0.591628694,0.723347997,0.832228357,0.850574713,0.611792591,0.666666667,0.9,1,0,0,0,0.833333333,0.666666667,0.666666667,0,0.666666667,0,0.5,0.5,0.5,0,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.659690579,0.723347997,0.7651197,0.75862069,0.823542087,0.222222222,0.7,0.833333333,0,0.333333333,0,0.833333333,1,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0.833333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.67670605,0.641979761,0.88255985,0.689655172,0.717667339,0.333333333,0.8,1,0,0,0,0.5,0.666666667,0,0,0,0,0,0.666666667,0.666666667,0,0.5,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0.761783405,0.82098988,0.88255985,0.747126437,0.894125252,0.444444444,0.7,0.833333333,0.5,0.666666667,0,0.833333333,0.833333333,0.333333333,0,0.333333333,0,0,0.5,0.666666667,0.333333333,0.5,1,0,0.166666667,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.650891086,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.52356681,0.918631764,0.983222836,0.896551724,0.876479461,0.333333333,0.7,0.666666667,0.333333333,0,0.5,0.833333333,0.666666667,0.666666667,0.333333333,0.833333333,0,0.833333333,0.666666667,1,0,1,1,0,0.333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0
0.863876231,0.593158819,0.832228357,0.83908046,0.576501008,0.666666667,0.8,0.5,0.5,0,1,1,1,1,0,0.333333333,0.666666667,0,0,0.333333333,0.5,0.333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.650891086,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.778798876,0.658253408,0.815451193,0.862068966,0.558855217,0.777777778,0.8,0.5,0.333333333,0,1,1,1,0.333333333,0.333333333,0.5,0.5,0,0,0.333333333,0.5,0.333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.540582281,0.560611525,0.698011043,0.908045977,0.611792591,0.222222222,0.1,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0.666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
0.489535868,0.658253408,0.630902385,0.747126437,0.523563634,0.666666667,0.5,0.666666667,1,0,0.5,1,0.666666667,0.5,0,1,0,0,0.5,0.666666667,0.5,0.666666667,0.833333333,0,0.333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
0.931938116,0.52806423,0.781896864,0.781609195,0.505917843,0.777777778,0.5,1,0.333333333,0.5,1,1,0.833333333,0,0,0.333333333,0,0.5,0.5,0.333333333,0.833333333,0.333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.67670605,0.690800703,0.479907907,0.781609195,0.823542087,0.111111111,0,0.333333333,0.333333333,0,0.833333333,1,0.833333333,0,0,0,0,0,0,0,1,0,0,0,0.166666667,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.863876231,0.479243288,0.7651197,0.816091954,0.523563634,0.666666667,0.4,0.833333333,0.166666667,0,0.166666667,1,1,0.166666667,0,0.666666667,0,0,0.666666667,0.166666667,0,0.5,0.666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.710736992,0.690800703,0.815451193,0.770114943,0.647084173,0.333333333,0.7,1,0.333333333,0,0.5,1,1,0.333333333,0,0.5,0.333333333,0.333333333,0.5,1,0,0.666666667,0.5,0,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0.421473984,0.723347997,0.949668507,0.850574713,0.717667339,1,1,0.5,0.5,0,0,0.666666667,0.833333333,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.67670605,0.70707435,0.798674028,0.781609195,0.700021547,0.888888889,0.8,0.833333333,0.833333333,0,0.5,0.833333333,0.666666667,0.5,0,0.833333333,0,0.5,0.5,0.833333333,0.5,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.778798876,0.576885172,0.7651197,0.781609195,0.505917843,0.555555556,0.8,0.833333333,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0.5,0.666666667,0,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.829845289,0.593158819,0.731565371,0.793103448,0.629438382,0.222222222,0.2,0,0,0,0,0.833333333,0.666666667,0,0,0,0,0,0,0.833333333,0,0,0.333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.897907174,0.625706114,0.7651197,0.689655172,0.347105721,0.888888889,0.9,0.666666667,0.833333333,0.333333333,0.666666667,0.833333333,0.833333333,0.666666667,0.333333333,0.5,0.666666667,0,0.5,0,0.666666667,0.333333333,1,0,0.333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0.421473984,0.625706114,0.698011043,0.816091954,0.788250504,0.222222222,0.3,0.833333333,1,0.166666667,0.333333333,1,0,0.166666667,0.166666667,0,0.166666667,0,0.833333333,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.387443042,0.658253408,0.781896864,0.896551724,0.876479461,0.222222222,0.2,1,0,0.833333333,0,1,1,0.5,0,1,0,1,0.5,0.166666667,0,0.166666667,0.833333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.557597752,0.853537175,0.7651197,0.712643678,0.947062626,0.333333333,0.8,0.833333333,0,0,0,0.833333333,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.608644166,0.70707435,0.916114179,0.885057471,0.647084173,0.555555556,0.4,0.833333333,0,0,0.166666667,1,1,0,0,0,0,0,0,0,1,0,0.333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.591628694,0.609432466,0.849005521,0.942528736,0.682375756,0.333333333,0.5,0.833333333,1,0,0.166666667,1,0.666666667,0.166666667,0.166666667,0.333333333,0.166666667,0,0,0.166666667,0.333333333,0.5,0.166666667,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.659690579,0.788442586,0.88255985,0.827586207,0.700021547,0.888888889,1,0.833333333,0.5,0.833333333,0,0.833333333,1,0.5,0,0.833333333,0,0.666666667,0.5,0.5,0,0,0.833333333,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.540582281,0.723347997,0.949668507,0.862068966,0.576501008,0.666666667,0.7,0.833333333,0.5,0,0.833333333,1,0.833333333,0.5,0.5,0,0.833333333,0,0,0.333333333,0.5,0.333333333,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.710736992,0.462969641,0.7651197,0.816091954,0.73531313,0.444444444,0.9,0.833333333,0.5,0.333333333,0.833333333,1,0.833333333,0.5,0.833333333,0.666666667,1,0,0,0.333333333,0.833333333,0.5,1,0,0.166666667,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0.455504926,0.82098988,0.714788207,0.862068966,0.770604713,0.333333333,0.7,0.833333333,0.5,0,0,1,1,0,0,0.666666667,0,0,0.5,0.833333333,0,0.666666667,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0.421473984,0.690800703,0.849005521,0.83908046,0.700021547,0.444444444,0.7,0.833333333,0.166666667,0,0.5,1,1,0.333333333,0.333333333,0.5,0,0,0.333333333,0,0.833333333,0.333333333,0.833333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0.455504926,0.804716233,0.7651197,0.827586207,0.788250504,0.444444444,0.9,0.833333333,0.333333333,0.5,0.666666667,1,0.666666667,0.666666667,0,0.833333333,0,0.5,0.5,0.333333333,0,0.333333333,1,0,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.506551339,0.723347997,0.832228357,0.885057471,0.770604713,0.222222222,0.4,0.666666667,0.5,0.166666667,0,1,0.833333333,0,0,0,0,0,0.5,0,0.166666667,0.5,0.666666667,0,0.166666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.557597752,0.70707435,0.949668507,0.908045977,0.682375756,0.777777778,0.9,0.833333333,0,0,0.333333333,1,1,0.333333333,0,0.5,0,0,0.333333333,0.5,0,0.833333333,0.833333333,0,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
0.370427571,0.82098988,0.88255985,0.689655172,0.841187878,0.333333333,0.8,1,0,0,0,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0.666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.336396629,0.82098988,0.832228357,0.885057471,0.823542087,0.555555556,0.6,1,0.166666667,0.166666667,0.166666667,1,1,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0.5,0.5,0.666666667,0,0.166666667,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.642675108,0.690800703,0.748342536,0.75862069,0.664729965,0.666666667,0.8,0.833333333,0.166666667,0,0,0.666666667,0.833333333,0.666666667,0,0.666666667,0,0.5,0.833333333,0.833333333,0,0.666666667,0.833333333,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0
0.67670605,0.495516936,0.832228357,0.724137931,0.841187878,0.333333333,0.7,1,0.666666667,0,0,1,0.666666667,0.5,0,0.666666667,0,0.5,0.666666667,0.666666667,0,0.666666667,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0
0.84686076,0.544337877,0.630902385,0.816091954,0.664729965,0.222222222,0.7,1,0,0,0.333333333,1,0.666666667,0.666666667,0,0.666666667,0,0.5,0,0.5,0.5,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.336396629,0.902358117,0.899337014,0.908045977,0.805896295,0.222222222,1,1,0.333333333,0,0,1,0.833333333,0,0,0.5,0,0,0.5,0.5,0,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.812829818,0.690800703,0.88255985,0.712643678,0.629438382,0.555555556,1,0.833333333,0,0,0,0.333333333,0.666666667,0,0,0.5,0,0,0.333333333,0.5,0,0,0.833333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.302365686,0.690800703,0.832228357,0.862068966,0.823542087,0.555555556,0.4,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.506551339,0.804716233,0.849005521,0.850574713,0.73531313,0.333333333,0.4,0,0.333333333,0,0.5,1,1,0,0,0.5,0,0,1,0,0.666666667,0.833333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0
0.506551339,0.837263528,0.614125221,0.91954023,0.682375756,0.777777778,0.9,0.833333333,0.666666667,0.333333333,0.333333333,1,1,0.833333333,0,0.833333333,0,0,0.333333333,0.5,0,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.812829818,0.560611525,0.714788207,0.793103448,0.823542087,0.222222222,0.5,1,0.166666667,0.166666667,0.666666667,1,1,0.5,0.333333333,0,0,0,0,0.166666667,0,0.166666667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.710736992,0.70707435,0.849005521,0.75862069,0.700021547,0.222222222,0.3,0.666666667,0.166666667,0.333333333,0.333333333,0.833333333,1,0.333333333,0.166666667,0.5,0,0.166666667,0.333333333,0.166666667,0.166666667,0.333333333,0.5,0,0.166666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.67670605,0.674527055,0.781896864,0.747126437,0.788250504,0.333333333,0.6,0.666666667,0,0,0.666666667,0.666666667,0.833333333,0.833333333,0.5,0.5,0,0,0,0.5,0.833333333,0.5,1,0,0.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0.778798876,0.804716233,0.630902385,0.735632184,0.594146799,0.666666667,0.9,1,1,0.5,0.666666667,1,1,1,0,0.666666667,0,0,1,0,1,0,1,0,0.333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0.710736992,0.674527055,0.949668507,0.666666667,0.858833669,0.555555556,0.9,0.833333333,0.166666667,0,1,1,1,0.5,0.5,0,0.5,0.166666667,0,0.166666667,1,0.166666667,1,0,0.666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
0.574613223,0.674527055,0.899337014,0.873563218,0.717667339,0.666666667,1,1,0.5,0,0.5,1,0.833333333,0.333333333,0,0.5,0,0,0.333333333,0.666666667,0.833333333,0.5,1,0,0.333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
0.574613223,0.723347997,0.899337014,0.770114943,0.611792591,0.555555556,0.9,0.833333333,0.5,0.5,0,1,0.666666667,0.5,0,0.666666667,0,0,0.333333333,0,0,0.666666667,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
0.727752463,0.593158819,0.681233878,0.770114943,0.770604713,0.666666667,0.6,0.833333333,1,0,1,1,0.5,0.5,0,0.5,1,0,0.333333333,0.666666667,1,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
0.880891703,0.755895291,0.815451193,0.701149425,0.435334677,0.777777778,0.9,0.666666667,0,0,0.666666667,1,0.666666667,0.333333333,0.333333333,0.5,0,0,0.5,0.333333333,0.666666667,0.5,0.833333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0.778798876,0.511790583,0.815451193,0.804597701,0.611792591,0.222222222,0.6,0.666666667,0.5,0,1,0.833333333,1,0.833333333,0,1,0,0,0.5,0,0.666666667,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0.472520397,0.690800703,0.781896864,0.724137931,0.700021547,0.777777778,0.9,0.833333333,1,0,0.666666667,1,0.666666667,0.5,0.833333333,0.5,0.333333333,0.166666667,0.5,0.166666667,0.833333333,0.166666667,1,0,0.333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0.880891703,0.625706114,0.932891343,0.816091954,0.682375756,0.666666667,0.9,1,0.666666667,0.333333333,1,1,0.833333333,0.666666667,0.5,0.333333333,1,0,0.5,0,0.666666667,0.333333333,1,0,0.333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
